year,month,product,retail,wholesale
2015,3.0,adult_milk,552.0,5.2
2015,3.0,carrots,60.0,5008.0
2015,3.0,edible_oil,892.0,882.0
2015,3.0,eggs,105.0,85.0
2015,3.0,flour_bakery,40.0,75.0
2015,3.0,lentils,82.0,52.0
2015,3.0,lettuce,22.0,2.0
2015,3.0,squash,9.0,69.0
2015,3.0,sugar_white,8.0,90.0
2015,3.0,tea,592.0,52.0
2015,3.0,tomato,86.0,66.0
2015,4.0,adult_milk,552.0,5.2
2015,4.0,carrots,69.0,59.0
2015,4.0,edible_oil,892.0,882.0
2015,4.0,flour_bakery,40.0,75.0
2015,4.0,lentils,82.0,52.0
2015,4.0,lettuce,22.0,2.0
2015,4.0,onion,93.0,62.0
2015,4.0,peppers_sweet,28.0,98.0
2015,4.0,potato,71.0,51.0
2015,4.0,sugar_white,8.0,90.0
2015,4.0,tea,592.0,52.0
2015,4.0,tomato,94.0,81.0
2015,5.0,adult_milk,552.0,5.2
2015,5.0,carrots,60.0,50.0
2015,5.0,edible_oil,872.0,882.0
2015,5.0,flour_bakery,40.0,30.0
2015,5.0,lentils,82.0,52.0
2015,5.0,lettuce,22.0,2.0
2015,5.0,onion,50.0,2.0
2015,5.0,peppers_sweet,77.0,87.0
2015,5.0,potato,80.0,50.0
2015,5.0,squash,87.0,50.0
2015,5.0,sugar_white,8.0,76.0
2015,5.0,tea,572.0,52.0
2015,5.0,tomato,66.0,66.0
2015,6.0,adult_milk,552.0,5.2
2015,6.0,carrots,72.0,82.0
2015,6.0,edible_oil,872.0,882.0
2015,6.0,flour_bakery,40.0,30.0
2015,6.0,lentils,82.0,52.0
2015,6.0,lettuce,8.0,78.0
2015,6.0,onion,62.0,52.0
2015,6.0,peppers_sweet,75.0,85.0
2015,6.0,potato,80.0,50.0
2015,6.0,squash,52.0,52.0
2015,6.0,sugar_white,8.0,76.0
2015,6.0,tea,572.0,52.0
2015,6.0,tomato,80.0,69.0
2015,7.0,adult_milk,552.0,522.0
2015,7.0,carrots,72.0,12.0
2015,7.0,edible_oil,172.0,112.0
2015,7.0,eggs,65.0,55.0
2015,7.0,flour_bakery,136.5,28.1
2015,7.0,lentils,512.0,552.0
2015,7.0,onion,62.0,52.0
2015,7.0,peppers_hot,522.0,1.0
2015,7.0,peppers_sweet,65.0,52.0
2015,7.0,squash,52.0,52.0
2015,7.0,tea,572.0,252.0
2015,7.0,tomato,312.0,269.0
2015,8.0,adult_milk,552.0,5.2
2015,8.0,carrots,72.0,82.0
2015,8.0,edible_oil,872.0,882.0
2015,8.0,eggs,86.0,50.0
2015,8.0,flour_bakery,40.0,30.0
2015,8.0,lentils,82.0,52.0
2015,8.0,lettuce,67.0,58.0
2015,8.0,onion,86.0,52.0
2015,8.0,peppers_hot,62.0,52.0
2015,8.0,peppers_sweet,80.0,52.0
2015,8.0,potato,58.0,0.0
2015,8.0,squash,52.0,52.0
2015,8.0,sugar_white,8.0,76.0
2015,8.0,tea,572.0,52.0
2015,8.0,tomato,62.0,67.0
2015,10.0,adult_milk,552.0,5.2
2015,10.0,edible_oil,872.0,882.0
2015,10.0,eggs,72.0,82.0
2015,10.0,flour_bakery,40.0,30.0
2015,10.0,onion,62.0,52.0
2015,10.0,peppers_hot,28.0,8.0
2015,10.0,peppers_sweet,22.0,2.0
2015,10.0,potato,50.0,0.0
2015,10.0,tea,572.0,52.0
2015,10.0,tomato,46.0,79.5
2015,11.0,adult_milk,552.0,5.2
2015,11.0,edible_oil,872.0,882.0
2015,11.0,flour_bakery,40.0,30.0
2015,11.0,onion,62.0,52.0
2015,11.0,peppers_sweet,22.0,2.0
2015,11.0,potato,8.0,5.0
2015,11.0,squash,65.0,55.0
2015,11.0,tea,572.0,52.0
2015,11.0,tomato,68.5,68.5
2015,12.0,adult_milk,552.0,5.2
2015,12.0,edible_oil,872.0,882.0
2015,12.0,eggs,82.0,52.0
2015,12.0,flour_bakery,40.0,30.0
2015,12.0,peppers_sweet,25.0,5.0
2015,12.0,potato,82.0,52.0
2015,12.0,squash,6.0,70.0
2015,12.0,tea,572.0,52.0
2015,12.0,tomato,65.0,67.0
2016,1.0,adult_milk,552.0,5.2
2016,1.0,edible_oil,872.0,882.0
2016,1.0,eggs,50.0,0.0
2016,1.0,flour_bakery,40.0,30.0
2016,1.0,peppers_hot,52.0,0.2
2016,1.0,potato,57.0,0.0
2016,1.0,tea,572.0,52.0
2016,1.0,tomato,61.0,44.0
2016,2.0,adult_milk,552.0,5.2
2016,2.0,carrots,77.0,87.0
2016,2.0,edible_oil,872.0,882.0
2016,2.0,eggs,57.0,8.0
2016,2.0,flour_bakery,40.0,30.0
2016,2.0,peppers_hot,55.0,5.0
2016,2.0,peppers_sweet,22.0,2.0
2016,2.0,potato,57.0,8.0
2016,2.0,squash,80.0,5.0
2016,2.0,tea,572.0,5.2
2016,2.0,tomato,62.0,42.0
2016,3.0,adult_milk,552.0,5.2
2016,3.0,carrots,62.0,52.0
2016,3.0,edible_oil,872.0,882.0
2016,3.0,eggs,66.0,56.0
2016,3.0,flour_bakery,40.0,30.0
2016,3.0,peppers_sweet,22.0,2.0
2016,3.0,potato,58.0,8.0
2016,3.0,squash,80.0,5.0
2016,3.0,tea,572.0,5.2
2016,3.0,tomato,76.0,68.5
2016,4.0,adult_milk,552.0,5.2
2016,4.0,carrots,62.0,52.0
2016,4.0,edible_oil,872.0,882.0
2016,4.0,eggs,7.0,67.0
2016,4.0,flour_bakery,40.0,30.0
2016,4.0,potato,85.0,55.0
2016,4.0,squash,22.0,72.0
2016,4.0,tea,572.0,5.2
2016,4.0,tomato,80.0,66.0
2016,5.0,adult_milk,552.0,5.2
2016,5.0,carrots,62.0,52.0
2016,5.0,edible_oil,872.0,882.0
2016,5.0,flour_bakery,40.0,30.0
2016,5.0,peppers_hot,72.0,82.0
2016,5.0,peppers_sweet,72.0,82.0
2016,5.0,potato,52.0,8.0
2016,5.0,tea,572.0,5.2
2016,5.0,tomato,78.5,69.0
2016,6.0,adult_milk,552.0,5.2
2016,6.0,carrots,75.0,82.0
2016,6.0,edible_oil,872.0,882.0
2016,6.0,flour_bakery,40.0,30.0
2016,6.0,onion,60.0,50.0
2016,6.0,peppers_hot,8.0,78.0
2016,6.0,peppers_sweet,72.0,82.0
2016,6.0,squash,76.0,86.0
2016,6.0,tea,572.0,5.2
2016,6.0,tomato,36.0,76.0
2016,7.0,adult_milk,175.5,166.5
2016,7.0,apple_imported,1300.0,1000.0
2016,7.0,carrots,80.0,50.0
2016,7.0,edible_oil,314.0,24285.0
2016,7.0,eggs,9.0,80.0
2016,7.0,flour_bakery,86.5,1056.75
2016,7.0,lentils,95.265,82.265
2016,7.0,lettuce,28.11,44.21
2016,7.0,onion,49.47,32.11
2016,7.0,peppers_hot,87.37,68.95
2016,7.0,peppers_sweet,81.58,64.74
2016,7.0,potato,26.765,25.915
2016,7.0,semolina_standard,455.5,625.0
2016,7.0,squash,28.11,61.05
2016,7.0,sugar_white,55.0,64.0
2016,7.0,tea,190.5,164.0
2016,7.0,tomato,93.33333333333333,242.04999999999998
2016,8.0,adult_milk,552.0,5.2
2016,8.0,carrots,72.0,82.0
2016,8.0,edible_oil,872.0,882.0
2016,8.0,eggs,66.0,52.0
2016,8.0,flour_bakery,40.0,30.0
2016,8.0,onion,82.0,52.0
2016,8.0,peppers_sweet,60.0,50.0
2016,8.0,potato,52.0,8.0
2016,8.0,squash,62.0,52.0
2016,8.0,tea,572.0,5.2
2016,8.0,tomato,77.0,67.0
2016,9.0,adult_milk,552.0,5.2
2016,9.0,carrots,72.0,82.0
2016,9.0,edible_oil,872.0,882.0
2016,9.0,eggs,58.0,52.0
2016,9.0,flour_bakery,40.0,30.0
2016,9.0,peppers_sweet,52.0,52.0
2016,9.0,potato,52.0,8.0
2016,9.0,tea,572.0,5.2
2016,9.0,tomato,43.5,67.0
2016,10.0,adult_milk,552.0,5.2
2016,10.0,carrots,72.0,82.0
2016,10.0,edible_oil,872.0,882.0
2016,10.0,eggs,22.0,52.0
2016,10.0,flour_bakery,40.0,30.0
2016,10.0,onion,82.0,52.0
2016,10.0,peppers_sweet,52.0,52.0
2016,10.0,potato,52.0,8.0
2016,10.0,squash,8.0,8.0
2016,10.0,tea,572.0,5.2
2016,10.0,tomato,43.5,67.0
2016,11.0,adult_milk,552.0,5.2
2016,11.0,apple_imported,52.0,22.0
2016,11.0,carrots,72.0,82.0
2016,11.0,edible_oil,872.0,882.0
2016,11.0,flour_bakery,40.0,30.0
2016,11.0,onion,82.0,52.0
2016,11.0,potato,52.0,8.0
2016,11.0,tea,572.0,5.2
2016,11.0,tomato,42.0,67.0
2016,12.0,adult_milk,552.0,5.2
2016,12.0,apple_imported,58.0,7.0
2016,12.0,carrots,72.0,82.0
2016,12.0,edible_oil,872.0,882.0
2016,12.0,eggs,85.0,0.5
2016,12.0,flour_bakery,40.0,30.0
2016,12.0,onion,82.0,52.0
2016,12.0,peppers_sweet,22.0,2.0
2016,12.0,potato,82.0,52.0
2016,12.0,tea,572.0,5.2
2017,1.0,adult_milk,340.0,320.0
2017,1.0,apple_imported,190.0,142.0
2017,1.0,carrots,70.0,50.0
2017,1.0,edible_oil,581.0,561.0
2017,1.0,eggs,130.0,100.0
2017,1.0,flour_bakery,122.5,107.5
2017,1.0,lentils,190.0,170.0
2017,1.0,lettuce,80.0,60.0
2017,1.0,onion,57.0,37.0
2017,1.0,peppers_hot,120.0,90.0
2017,1.0,peppers_sweet,101.0,80.0
2017,1.0,potato,57.0,37.0
2017,1.0,semolina_standard,470.0,440.0
2017,1.0,squash,120.0,90.0
2017,1.0,sugar_white,90.0,83.0
2017,1.0,tea,370.0,320.0
2017,1.0,tomato,152.0,122.0
2017,2.0,adult_milk,187.5,180.0
2017,2.0,apple_imported,240.0,190.0
2017,2.0,carrots,70.0,50.0
2017,2.0,edible_oil,306.0,1785.0
2017,2.0,flour_bakery,91.66666666666667,305.0
2017,2.0,lentils,105.0,133.5
2017,2.0,lettuce,80.0,60.0
2017,2.0,onion,60.0,40.0
2017,2.0,peppers_hot,132.0,102.0
2017,2.0,peppers_sweet,129.0,99.0
2017,2.0,potato,61.0,41.0
2017,2.0,semolina_standard,460.0,685.0
2017,2.0,squash,109.0,82.0
2017,2.0,sugar_white,60.0,96.5
2017,2.0,tea,215.0,165.0
2017,2.0,tomato,124.0,252.0
2017,4.0,adult_milk,171.5,177.5
2017,4.0,carrots,80.0,50.0
2017,4.0,edible_oil,307.5,1985.0
2017,4.0,flour_bakery,91.66666666666667,305.0
2017,4.0,lentils,104.0,130.0
2017,4.0,lettuce,80.0,60.0
2017,4.0,onion,60.0,40.0
2017,4.0,peppers_hot,100.0,80.0
2017,4.0,peppers_sweet,90.0,70.0
2017,4.0,potato,29.14,35.894999999999996
2017,4.0,semolina_standard,460.0,685.0
2017,4.0,squash,80.0,70.0
2017,4.0,sugar_white,58.5,91.5
2017,4.0,tea,215.0,165.0
2017,4.0,tomato,106.66666666666667,240.0
2017,5.0,adult_milk,177.5,180.0
2017,5.0,apple_imported,125.0,100.0
2017,5.0,carrots,77.0,50.0
2017,5.0,edible_oil,304.5,1880.5
2017,5.0,eggs,136.0,120.0
2017,5.0,flour_bakery,90.0,271.6666666666667
2017,5.0,lentils,104.0,130.0
2017,5.0,lettuce,80.0,60.0
2017,5.0,onion,57.0,37.0
2017,5.0,peppers_hot,66.0,50.0
2017,5.0,peppers_sweet,65.0,45.0
2017,5.0,potato,49.0,36.0
2017,5.0,semolina_standard,459.0,675.0
2017,5.0,squash,46.0,35.0
2017,5.0,sugar_white,60.0,101.5
2017,5.0,tea,194.0,190.0
2017,5.0,tomato,102.66666666666667,249.66666666666666
2017,6.0,adult_milk,175.0,165.0
2017,6.0,apple_imported,94.0,71.5
2017,6.0,carrots,80.0,50.0
2017,6.0,edible_oil,310.5,25280.5
2017,6.0,eggs,109.0,90.5
2017,6.0,flour_bakery,88.75,1182.5
2017,6.0,lentils,110.0,210.0
2017,6.0,lettuce,84.0,56.0
2017,6.0,onion,60.0,40.0
2017,6.0,peppers_hot,84.0,66.5
2017,6.0,peppers_sweet,87.0,70.0
2017,6.0,potato,42.5,30.25
2017,6.0,semolina_standard,459.0,675.0
2017,6.0,squash,68.0,50.0
2017,6.0,sugar_white,52.5,61.5
2017,6.0,tea,190.0,163.5
2017,6.0,tomato,95.5,248.0
2017,7.0,adult_milk,175.5,166.5
2017,7.0,apple_imported,1300.0,1000.0
2017,7.0,carrots,80.0,50.0
2017,7.0,edible_oil,314.0,24285.0
2017,7.0,eggs,9.0,80.0
2017,7.0,flour_bakery,86.5,1056.75
2017,7.0,lentils,95.265,82.265
2017,7.0,lettuce,28.11,44.21
2017,7.0,onion,49.47,32.11
2017,7.0,peppers_hot,87.37,68.95
2017,7.0,peppers_sweet,81.58,64.74
2017,7.0,potato,26.765,25.915
2017,7.0,semolina_standard,455.5,625.0
2017,7.0,squash,28.11,61.05
2017,7.0,sugar_white,55.0,64.0
2017,7.0,tea,190.5,164.0
2017,7.0,tomato,93.33333333333333,242.04999999999998
2017,9.0,adult_milk,175.5,166.5
2017,9.0,apple_imported,1300.0,1000.0
2017,9.0,carrots,80.83,50.42
2017,9.0,edible_oil,310.5,25280.5
2017,9.0,eggs,12.0,9.0
2017,9.0,flour_bakery,86.5,9807.5
2017,9.0,lentils,100.5,87.26
2017,9.0,lettuce,84.0,56.0
2017,9.0,onion,60.0,40.0
2017,9.0,peppers_hot,110.42,82.5
2017,9.0,peppers_sweet,100.0,70.0
2017,9.0,potato,75.0,56.04
2017,9.0,semolina_standard,459.0,625.0
2017,9.0,squash,151.67,114.17
2017,9.0,sugar_white,52.5,61.5
2017,9.0,tea,190.0,163.5
2017,9.0,tomato,116.11,259.22333333333336
2017,10.0,adult_milk,116.66666666666667,110.33333333333333
2017,10.0,apple_imported,196.15,156.92
2017,10.0,carrots,57.985,49.83
2017,10.0,edible_oil,581.0,561.0
2017,10.0,eggs,202.69,152.69
2017,10.0,flour_bakery,55.833333333333336,6204.666666666667
2017,10.0,garlic,20.0,25.0
2017,10.0,lentils,67.33333333333333,58.156666666666666
2017,10.0,lettuce,45.75,44.830000000000005
2017,10.0,onion,16.665,28.75
2017,10.0,peppers_hot,45.285,38.485
2017,10.0,peppers_sweet,33.08,16.32
2017,10.0,potato,27.404999999999998,19.61
2017,10.0,semolina_standard,457.5,575.0
2017,10.0,squash,89.62,69.62
2017,10.0,sugar_white,36.0,42.666666666666664
2017,10.0,tea,126.0,108.66666666666667
2017,10.0,tomato,108.0075,217.8175
2017,10.0,yeast,17.65,9.68
2017,12.0,adult_milk,175.5,166.0
2017,12.0,apple_imported,167.78,124.07
2017,12.0,carrots,80.0,50.0
2017,12.0,edible_oil,581.0,561.0
2017,12.0,eggs,150.0,130.0
2017,12.0,flour_bakery,78.75,8307.0
2017,12.0,lentils,100.0,81.775
2017,12.0,lettuce,70.0,50.0
2017,12.0,onion,50.0,45.0
2017,12.0,peppers_hot,140.0,110.0
2017,12.0,peppers_sweet,72.78,52.22
2017,12.0,potato,69.44,46.67
2017,12.0,semolina_standard,455.0,570.0
2017,12.0,squash,135.19,86.67
2017,12.0,sugar_white,53.0,64.0
2017,12.0,tea,189.5,163.5
2017,12.0,tomato,114.55666666666667,247.85333333333332
2018,1.0,adult_milk,174.5,165.0
2018,1.0,apple_imported,200.0,160.0
2018,1.0,carrots,80.0,50.0
2018,1.0,edible_oil,581.0,561.0
2018,1.0,eggs,130.0,100.0
2018,1.0,flour_bakery,97.25,8307.75
2018,1.0,lentils,100.0,81.5
2018,1.0,lettuce,80.0,60.0
2018,1.0,onion,50.0,45.0
2018,1.0,peppers_hot,120.0,90.0
2018,1.0,peppers_sweet,100.0,80.0
2018,1.0,potato,69.44,46.67
2018,1.0,semolina_standard,455.5,1875.0
2018,1.0,squash,100.0,70.0
2018,1.0,sugar_white,45.5,42.5
2018,1.0,tea,189.5,163.5
2018,1.0,tomato,100.41666666666667,262.9166666666667
2018,2.0,adult_milk,179.0,172.5
2018,2.0,carrots,80.0,50.0
2018,2.0,edible_oil,581.0,561.0
2018,2.0,eggs,360.0,305.0
2018,2.0,flour_bakery,98.0,8408.25
2018,2.0,lentils,91.0,59.5
2018,2.0,lettuce,80.0,60.0
2018,2.0,onion,50.0,39.6
2018,2.0,peppers_hot,120.0,90.0
2018,2.0,peppers_sweet,100.0,80.0
2018,2.0,semolina_standard,456.0,1925.0
2018,2.0,sugar_white,45.5,41.5
2018,2.0,tea,190.0,164.0
2018,2.0,tomato,278.0,401.0
2018,3.0,adult_milk,120.0,116.66666666666667
2018,3.0,carrots,40.0,25.0
2018,3.0,edible_oil,581.0,561.0
2018,3.0,eggs,343.2,296.0
2018,3.0,flour_bakery,65.0,5572.833333333333
2018,3.0,lentils,61.666666666666664,38.0
2018,3.0,lettuce,28.75,14.535
2018,3.0,onion,24.67,46.465
2018,3.0,peppers_hot,37.265,17.980000000000004
2018,3.0,peppers_sweet,44.0,34.15
2018,3.0,semolina_standard,455.5,1474.5
2018,3.0,sugar_white,30.333333333333332,29.0
2018,3.0,tea,127.33333333333333,109.66666666666667
2018,3.0,tomato,176.705,299.5525
2018,5.0,adult_milk,181.0,176.0
2018,5.0,apple_imported,220.37,177.41
2018,5.0,carrots,88.89,58.89
2018,5.0,edible_oil,581.0,561.0
2018,5.0,eggs,385.38,335.38
2018,5.0,flour_bakery,98.75,8336.25
2018,5.0,lentils,91.5,75.0
2018,5.0,lettuce,89.26,60.19
2018,5.0,onion,60.0,37.41
2018,5.0,peppers_hot,72.59,51.85
2018,5.0,peppers_sweet,71.11,50.56
2018,5.0,semolina_standard,460.0,1570.0
2018,5.0,squash,80.0,57.78
2018,5.0,sugar_white,46.0,42.5
2018,5.0,tea,194.0,165.5
2018,5.0,tomato,156.07333333333335,313.82666666666665
2018,6.0,adult_milk,185.0,182.5
2018,6.0,apple_imported,157.41,108.89
2018,6.0,carrots,85.19,54.44
2018,6.0,edible_oil,581.0,561.0
2018,6.0,eggs,401.85,351.11
2018,6.0,flour_bakery,103.0,8363.75
2018,6.0,lentils,85.0,71.0
2018,6.0,lettuce,108.15,75.19
2018,6.0,onion,59.63,30.0
2018,6.0,peppers_hot,89.63,66.85
2018,6.0,peppers_sweet,89.63,66.85
2018,6.0,semolina_standard,465.0,1620.0
2018,6.0,squash,92.96,56.3
2018,6.0,sugar_white,46.0,44.5
2018,6.0,tea,194.5,166.0
2018,6.0,tomato,133.33333333333334,286.6666666666667
2018,9.0,adult_milk,186.5,188.0
2018,9.0,apple_imported,103.7,63.7
2018,9.0,carrots,80.0,74.0
2018,9.0,edible_oil,590.0,570.0
2018,9.0,flour_bakery,89.375,10838.925
2018,9.0,lentils,94.0,440.805
2018,9.0,lettuce,120.0,80.0
2018,9.0,onion,50.0,30.0
2018,9.0,peppers_hot,65.93,40.47
2018,9.0,peppers_sweet,46.44,40.47
2018,9.0,potato,66.67,56.0
2018,9.0,semolina_standard,467.0,1645.5
2018,9.0,squash,77.78,53.33
2018,9.0,sugar_white,65.0,516.5
2018,9.0,tea,194.0,165.0
2018,9.0,tomato,107.68,255.8033333333333
2018,10.0,adult_milk,187.5,189.5
2018,10.0,apple_imported,140.0,101.48
2018,10.0,carrots,80.0,74.0
2018,10.0,edible_oil,590.0,570.0
2018,10.0,eggs,381.48,341.48
2018,10.0,flour_bakery,92.625,10866.425
2018,10.0,lentils,130.0,95.0
2018,10.0,lettuce,120.0,80.0
2018,10.0,peppers_hot,101.48,56.67
2018,10.0,peppers_sweet,87.04,58.7
2018,10.0,potato,61.85,41.85
2018,10.0,semolina_standard,468.0,1695.5
2018,10.0,squash,123.7,91.33
2018,10.0,sugar_white,70.0,526.5
2018,10.0,tea,195.0,166.0
2018,10.0,tomato,113.40666666666668,272.65333333333336
2018,11.0,adult_milk,125.0,126.33333333333333
2018,11.0,apple_imported,133.7,98.7
2018,11.0,carrots,39.54,31.7
2018,11.0,edible_oil,590.0,570.0
2018,11.0,eggs,400.0,341.48
2018,11.0,flour_bakery,60.583333333333336,7137.616666666666
2018,11.0,lentils,64.33333333333333,306.0
2018,11.0,lettuce,55.93,38.335
2018,11.0,onion,25.0,15.0
2018,11.0,peppers_hot,115.91999999999999,102.26
2018,11.0,peppers_sweet,118.22999999999999,102.185
2018,11.0,potato,39.89,32.095
2018,11.0,semolina_standard,467.0,1586.5
2018,11.0,squash,123.7,91.33
2018,11.0,sugar_white,48.333333333333336,368.3333333333333
2018,11.0,tea,129.33333333333334,110.0
2018,11.0,tomato,110.845,235.90500000000003
2018,11.0,white_meat,13.92,11.72
2018,12.0,adult_milk,38.0,61.0
2018,12.0,apple_imported,80.0,55.0
2018,12.0,beetroot,152.86,112.86
2018,12.0,carrots,80.0,55.0
2018,12.0,chickpeas,240.0,200.0
2018,12.0,coffee,680.0,640.0
2018,12.0,eggs,346.43,306.43
2018,12.0,flour_bakery,74.0,21315.5
2018,12.0,lentils,100.0,525.0
2018,12.0,lettuce,101.43,72.14
2018,12.0,onion,50.0,30.0
2018,12.0,peppers_sweet,96.43,67.5
2018,12.0,potato,53.04,37.14
2018,12.0,semolina_standard,40.0,2424.0
2018,12.0,sugar_white,65.0,1050.0
2018,12.0,tea,196.0,167.5
2018,12.0,tomato,82.27000000000001,351.25
2018,12.0,tomato_paste,190.0,160.0
2019,2.0,adult_milk,42.0,66.0
2019,2.0,beetroot,80.0,55.0
2019,2.0,carrots,80.0,55.0
2019,2.0,chickpeas,220.0,170.0
2019,2.0,coffee,680.0,640.0
2019,2.0,eggs,319.26,279.26
2019,2.0,flour_bakery,82.0,21834.5
2019,2.0,lentils,100.0,537.5
2019,2.0,lettuce,100.0,70.0
2019,2.0,onion,70.0,45.0
2019,2.0,peppers_sweet,134.44,99.63
2019,2.0,potato,40.74,30.74
2019,2.0,semolina_standard,40.0,2230.0
2019,2.0,sugar_white,77.0,1160.0
2019,2.0,tea,196.0,167.5
2019,2.0,tomato,77.555,348.335
2019,2.0,tomato_paste,190.0,160.0
2019,3.0,adult_milk,42.0,66.0
2019,3.0,beetroot,80.0,55.0
2019,3.0,carrots,80.0,55.0
2019,3.0,chickpeas,220.0,170.0
2019,3.0,coffee,680.0,640.0
2019,3.0,eggs,300.0,260.0
2019,3.0,flour_bakery,82.0,21834.5
2019,3.0,lentils,101.5,541.5
2019,3.0,lettuce,115.56,77.78
2019,3.0,onion,70.0,45.0
2019,3.0,peppers_sweet,145.56,115.56
2019,3.0,potato,53.33,39.26
2019,3.0,semolina_standard,40.0,2230.0
2019,3.0,sugar_white,77.0,1160.0
2019,3.0,tea,196.0,167.5
2019,3.0,tomato,86.25999999999999,355.185
2019,3.0,tomato_paste,190.0,160.0
2019,4.0,adult_milk,47.0,77.0
2019,4.0,beetroot,80.0,55.0
2019,4.0,carrots,80.0,55.0
2019,4.0,chickpeas,220.0,170.0
2019,4.0,coffee,680.0,640.0
2019,4.0,eggs,309.26,269.26
2019,4.0,flour_bakery,94.5,21878.5
2019,4.0,lentils,101.5,541.5
2019,4.0,lettuce,120.0,98.52
2019,4.0,onion,70.0,45.0
2019,4.0,peppers_sweet,146.3,130.37
2019,4.0,potato,50.0,30.0
2019,4.0,semolina_standard,44.0,2240.0
2019,4.0,sugar_white,80.0,1180.0
2019,4.0,tea,200.0,170.0
2019,4.0,tomato,91.72,366.115
2019,4.0,tomato_paste,190.0,160.0
2019,5.0,adult_milk,26.0,40.0
2019,5.0,beetroot,52.959999999999994,35.08
2019,5.0,carrots,46.035000000000004,32.24
2019,5.0,chickpeas,82.22,69.12
2019,5.0,coffee,680.0,640.0
2019,5.0,eggs,309.23,269.23
2019,5.0,flour_bakery,47.75,10940.0
2019,5.0,lentils,74.64333333333333,366.61999999999995
2019,5.0,lettuce,41.385000000000005,31.19
2019,5.0,onion,29.81,20.0
2019,5.0,peppers_sweet,15.965,1.365000000000002
2019,5.0,potato,21.37,32.480000000000004
2019,5.0,semolina_standard,44.0,2240.0
2019,5.0,sugar_white,44.0,599.5
2019,5.0,tea,134.0,114.0
2019,5.0,tomato,64.90333333333334,61.19333333333333
2019,5.0,tomato_paste,95.0,80.0
2019,6.0,adult_milk,56.0,82.0
2019,6.0,beetroot,88.89,54.44
2019,6.0,carrots,86.67,59.26
2019,6.0,chickpeas,170.0,150.0
2019,6.0,coffee,680.0,640.0
2019,6.0,eggs,283.33,240.56
2019,6.0,flour_bakery,101.0,21889.5
2019,6.0,lentils,116.28,557.28
2019,6.0,lettuce,80.2,59.0
2019,6.0,onion,60.1,37.41
2019,6.0,peppers_sweet,88.15,60.37
2019,6.0,potato,55.37,41.0
2019,6.0,semolina_standard,50.0,2260.0
2019,6.0,sugar_white,90.0,2000.0
2019,6.0,tea,202.5,170.0
2019,6.0,tomato,82.0,62.870000000000005
2019,6.0,tomato_paste,190.0,160.0
2019,7.0,adult_milk,58.0,88.0
2019,7.0,beetroot,80.0,60.0
2019,7.0,carrots,86.67,59.26
2019,7.0,chickpeas,170.0,150.0
2019,7.0,coffee,680.0,640.0
2019,7.0,eggs,368.42,338.95
2019,7.0,flour_bakery,97.5,21885.0
2019,7.0,lentils,116.28,557.28
2019,7.0,lettuce,80.2,59.0
2019,7.0,onion,49.47,32.11
2019,7.0,peppers_sweet,81.58,64.74
2019,7.0,potato,45.79,35.26
2019,7.0,semolina_standard,55.0,2270.0
2019,7.0,tea,207.5,171.0
2019,7.0,tomato,68.055,58.08
2019,7.0,tomato_paste,190.0,160.0
2019,8.0,adult_milk,29.0,44.0
2019,8.0,apple_imported,288.89,240.74
2019,8.0,beef_local,12.5,645.555
2019,8.0,beetroot,40.0,16.665
2019,8.0,carrots,62.5,55.0
2019,8.0,chickpeas,85.0,77.5
2019,8.0,coffee,680.0,640.0
2019,8.0,eggs,9.63,8.67
2019,8.0,flour_bakery,48.75,10942.5
2019,8.0,lentils,62.666666666666664,361.3333333333333
2019,8.0,lettuce,80.2,78.36
2019,8.0,onion,25.535,11.715
2019,8.0,peppers_sweet,26.254999999999995,-3.8200000000000003
2019,8.0,potato,29.595,17.13
2019,8.0,semolina_standard,50.0,2260.0
2019,8.0,tea,138.33333333333334,114.0
2019,8.0,tomato,69.0,51.06333333333333
2019,8.0,tomato_paste,95.0,80.0
2019,9.0,adult_milk,29.0,44.0
2019,9.0,apple_imported,187.04,137.41
2019,9.0,beetroot,40.0,25.0
2019,9.0,carrots,52.22,37.695
2019,9.0,chickpeas,85.0,77.5
2019,9.0,coffee,680.0,640.0
2019,9.0,eggs,10.0,8.0
2019,9.0,flour_bakery,48.75,10942.5
2019,9.0,garlic,81.48,56.17
2019,9.0,lentils,62.666666666666664,361.3333333333333
2019,9.0,lettuce,63.16,42.505
2019,9.0,onion,25.0,15.0
2019,9.0,peppers_hot,9.73,7.13
2019,9.0,peppers_sweet,42.46,23.01
2019,9.0,potato,25.0,17.5
2019,9.0,semolina_standard,50.0,2260.0
2019,9.0,tea,138.33333333333334,114.0
2019,9.0,tomato,67.87,48.379999999999995
2019,9.0,tomato_paste,95.0,80.0
2019,9.0,white_meat,29.06,29.51
2020,1.0,adult_milk,68.0,100.0
2020,1.0,apple_imported,220.0,160.0
2020,1.0,beetroot,89.63,59.63
2020,1.0,carrots,80.0,50.0
2020,1.0,chickpeas,165.56,150.56
2020,1.0,coffee,680.0,640.0
2020,1.0,edible_oil,129.0,130000.0
2020,1.0,eggs,15.0,13.5
2020,1.0,flour_bakery,104.5,21888.0
2020,1.0,lentils,104.0,552.0
2020,1.0,lettuce,100.0,65.0
2020,1.0,onion,51.07,40.0
2020,1.0,peppers_hot,120.0,85.0
2020,1.0,peppers_sweet,120.0,85.0
2020,1.0,potato,50.0,35.0
2020,1.0,semolina_standard,60.0,2260.0
2020,1.0,tea,209.0,172.0
